timestamp,temperature_celsius,humidity_percent
2024-01-24 13:40:00,19.68,45.24
2024-01-24 13:45:00,24.07,43.28
2024-01-24 13:50:00,22.85,59.78
2024-01-24 13:55:00,26.74,58.8
2024-01-24 14:00:00,26.21,62.06
2024-01-24 14:05:00,25.2,45.98
2024-01-24 14:10:00,26.65,45.57
2024-01-24 14:15:00,22.08,35.12
2024-01-24 14:20:00,28.21,36.11
2024-01-24 14:25:00,22.82,54.47
2024-01-24 14:30:00,31.99,58.13
2024-01-24 14:35:00,21.19,58.94
2024-01-24 14:40:00,20.53,56.69
2024-01-24 14:45:00,29.24,36.48
2024-01-24 14:50:00,29.13,47.58
2024-01-24 14:55:00,25.01,47.36
2024-01-24 15:00:00,24.12,58.85
2024-01-24 15:05:00,31.3,65.27
2024-01-24 15:10:00,21.13,45.47
2024-01-24 15:15:00,28.17,68.86
2024-01-24 15:20:00,29.37,64.18
2024-01-24 15:25:00,30.21,35.59
2024-01-24 15:30:00,23.47,35.08
2024-01-24 15:35:00,18.16,47.51
2024-01-24 15:40:00,21.55,64.23
2024-01-24 15:45:00,23.7,68.5
2024-01-24 15:50:00,27.55,38.38
2024-01-24 15:55:00,23.82,60.65
2024-01-24 16:00:00,22.39,38.15
2024-01-24 16:05:00,28.31,55.91
2024-01-24 16:10:00,29.88,67.86
2024-01-24 16:15:00,27.13,54.42
2024-01-24 16:20:00,28.72,54.38
2024-01-24 16:25:00,28.91,40.88
2024-01-24 16:30:00,27.84,42.57
2024-01-24 16:35:00,23.81,60.49
2024-01-24 16:40:00,22.31,67.23
2024-01-24 16:45:00,26.29,49.51
2024-01-24 16:50:00,19.16,61.36
2024-01-24 16:55:00,19.3,44.34
2024-01-24 17:00:00,23.08,50.0
2024-01-24 17:05:00,27.1,65.35
2024-01-24 17:10:00,19.94,43.15
2024-01-24 17:15:00,19.07,42.04
2024-01-24 17:20:00,22.12,50.64
2024-01-24 17:25:00,19.91,65.54
2024-01-24 17:30:00,30.79,56.6
2024-01-24 17:35:00,23.8,55.58
2024-01-24 17:40:00,21.22,39.84
2024-01-24 17:45:00,28.94,59.7
2024-01-24 17:50:00,26.06,61.17
2024-01-24 17:55:00,25.68,37.75
2024-01-24 18:00:00,28.26,43.22
2024-01-24 18:05:00,31.9,57.83
2024-01-24 18:10:00,18.12,54.83
2024-01-24 18:15:00,27.15,35.76
2024-01-24 18:20:00,27.23,43.33
2024-01-24 18:25:00,27.75,64.33
2024-01-24 18:30:00,18.38,65.31
2024-01-24 18:35:00,27.13,56.59
2024-01-24 18:40:00,19.61,45.36
2024-01-24 18:45:00,21.72,58.75
2024-01-24 18:50:00,24.52,55.91
2024-01-24 18:55:00,28.37,62.82
2024-01-24 19:00:00,26.72,56.74
2024-01-24 19:05:00,20.17,62.71
2024-01-24 19:10:00,27.55,47.65
2024-01-24 19:15:00,21.83,46.43
2024-01-24 19:20:00,30.44,46.61
2024-01-24 19:25:00,22.08,58.3
2024-01-24 19:30:00,24.97,38.22
2024-01-24 19:35:00,18.68,55.53
2024-01-24 19:40:00,25.9,62.1
2024-01-24 19:45:00,19.49,65.56
2024-01-24 19:50:00,23.21,59.36
2024-01-24 19:55:00,27.21,45.34
2024-01-24 20:00:00,30.16,68.65
2024-01-24 20:05:00,23.36,61.4
2024-01-24 20:10:00,31.77,44.69
2024-01-24 20:15:00,29.75,59.19
2024-01-24 20:20:00,24.06,69.82
2024-01-24 20:25:00,19.69,39.2
2024-01-24 20:30:00,27.28,53.14
2024-01-24 20:35:00,23.8,51.42
2024-01-24 20:40:00,19.81,54.65
2024-01-24 20:45:00,29.68,64.0
2024-01-24 20:50:00,27.43,63.94
2024-01-24 20:55:00,28.05,62.87
2024-01-24 21:00:00,28.34,51.92
2024-01-24 21:05:00,30.15,64.8
2024-01-24 21:10:00,22.82,57.05
2024-01-24 21:15:00,19.77,60.32
2024-01-24 21:20:00,27.5,59.59
2024-01-24 21:25:00,19.01,54.48
2024-01-24 21:30:00,30.94,49.39
2024-01-24 21:35:00,28.9,35.51
2024-01-24 21:40:00,29.53,46.17
2024-01-24 21:45:00,19.17,53.59
2024-01-24 21:50:00,31.15,53.29
2024-01-24 21:55:00,22.13,57.41
2024-01-24 22:00:00,31.06,50.14
2024-01-24 22:05:00,31.2,52.37
2024-01-24 22:10:00,26.43,53.37
2024-01-24 22:15:00,29.44,60.99
2024-01-24 22:20:00,24.66,68.16
2024-01-24 22:25:00,31.24,48.41
2024-01-24 22:30:00,25.25,69.87
2024-01-24 22:35:00,21.06,68.58
2024-01-24 22:40:00,21.59,47.43
2024-01-24 22:45:00,25.91,66.64
2024-01-24 22:50:00,22.58,46.89
2024-01-24 22:55:00,25.07,50.01
2024-01-24 23:00:00,30.07,68.8
2024-01-24 23:05:00,27.55,37.42
2024-01-24 23:10:00,30.63,49.64
2024-01-24 23:15:00,22.3,55.21
2024-01-24 23:20:00,31.36,57.24
2024-01-24 23:25:00,29.95,51.09
2024-01-24 23:30:00,24.83,41.74
2024-01-24 23:35:00,20.86,66.15
2024-01-24 23:40:00,28.61,63.78
2024-01-24 23:45:00,20.05,45.57
2024-01-24 23:50:00,21.88,35.48
2024-01-24 23:55:00,31.52,47.95
2024-01-25 00:00:00,26.43,47.96
2024-01-25 00:05:00,23.16,69.87
2024-01-25 00:10:00,27.09,36.22
2024-01-25 00:15:00,24.34,56.86
2024-01-25 00:20:00,18.29,41.79
2024-01-25 00:25:00,20.4,55.62
2024-01-25 00:30:00,28.79,68.26
2024-01-25 00:35:00,21.9,54.77
2024-01-25 00:40:00,27.74,62.44
2024-01-25 00:45:00,22.16,68.09
2024-01-25 00:50:00,30.33,65.72
2024-01-25 00:55:00,19.68,56.78
2024-01-25 01:00:00,26.79,40.29
2024-01-25 01:05:00,25.71,35.02
2024-01-25 01:10:00,31.16,65.47
2024-01-25 01:15:00,18.89,56.84
2024-01-25 01:20:00,21.07,64.03
2024-01-25 01:25:00,22.52,67.0
2024-01-25 01:30:00,23.49,64.75
2024-01-25 01:35:00,23.42,68.71
2024-01-25 01:40:00,21.13,60.98
2024-01-25 01:45:00,21.85,38.39
2024-01-25 01:50:00,24.09,51.71
2024-01-25 01:55:00,28.43,37.09
2024-01-25 02:00:00,19.17,50.87
2024-01-25 02:05:00,21.16,45.49
2024-01-25 02:10:00,21.39,45.77
2024-01-25 02:15:00,27.21,43.89
2024-01-25 02:20:00,19.53,53.41
2024-01-25 02:25:00,22.14,60.22
2024-01-25 02:30:00,27.11,44.77
2024-01-25 02:35:00,23.11,69.9
2024-01-25 02:40:00,26.84,45.38
2024-01-25 02:45:00,22.19,37.85
2024-01-25 02:50:00,20.65,67.54
2024-01-25 02:55:00,19.18,64.71
2024-01-25 03:00:00,22.79,38.85
2024-01-25 03:05:00,25.14,37.02
2024-01-25 03:10:00,23.14,66.13
2024-01-25 03:15:00,23.11,39.87
2024-01-25 03:20:00,30.1,40.83
2024-01-25 03:25:00,21.2,43.0
2024-01-25 03:30:00,23.29,39.3
2024-01-25 03:35:00,30.63,41.82
2024-01-25 03:40:00,27.97,67.61
2024-01-25 03:45:00,23.28,40.21
2024-01-25 03:50:00,20.13,66.02
2024-01-25 03:55:00,18.08,41.85
2024-01-25 04:00:00,29.34,50.39
2024-01-25 04:05:00,29.78,67.3
2024-01-25 04:10:00,31.38,49.97
2024-01-25 04:15:00,25.05,59.81
2024-01-25 04:20:00,30.73,41.17
2024-01-25 04:25:00,23.93,43.03
2024-01-25 04:30:00,28.56,46.96
2024-01-25 04:35:00,25.48,50.55
2024-01-25 04:40:00,19.71,61.22
2024-01-25 04:45:00,31.39,43.27
2024-01-25 04:50:00,25.96,35.02
2024-01-25 04:55:00,29.94,66.19
2024-01-25 05:00:00,29.16,39.67
2024-01-25 05:05:00,29.17,43.81
2024-01-25 05:10:00,26.11,62.51
2024-01-25 05:15:00,26.49,48.7
2024-01-25 05:20:00,21.14,38.09
2024-01-25 05:25:00,24.19,67.69
2024-01-25 05:30:00,27.47,47.09
2024-01-25 05:35:00,29.31,57.4
2024-01-25 05:40:00,28.53,68.64
2024-01-25 05:45:00,23.15,59.35
2024-01-25 05:50:00,23.16,57.62
2024-01-25 05:55:00,29.9,61.64
2024-01-25 06:00:00,21.29,46.47
2024-01-25 06:05:00,20.44,48.09
2024-01-25 06:10:00,23.3,42.26
2024-01-25 06:15:00,19.6,39.56
2024-01-25 06:20:00,23.27,67.68
2024-01-25 06:25:00,25.46,48.69
2024-01-25 06:30:00,28.88,38.69
2024-01-25 06:35:00,20.69,37.33
2024-01-25 06:40:00,31.36,69.42
2024-01-25 06:45:00,21.26,66.86
2024-01-25 06:50:00,31.32,45.24
2024-01-25 06:55:00,24.01,64.68
2024-01-25 07:00:00,18.72,43.38
2024-01-25 07:05:00,27.21,45.82
2024-01-25 07:10:00,26.08,59.1
2024-01-25 07:15:00,30.35,55.8
2024-01-25 07:20:00,19.58,58.84
2024-01-25 07:25:00,27.02,64.7
2024-01-25 07:30:00,27.53,48.21
2024-01-25 07:35:00,28.5,62.48
2024-01-25 07:40:00,30.42,36.31
2024-01-25 07:45:00,22.73,41.25
2024-01-25 07:50:00,21.04,59.79
2024-01-25 07:55:00,25.28,46.05
2024-01-25 08:00:00,21.32,44.57
2024-01-25 08:05:00,22.05,51.15
2024-01-25 08:10:00,28.07,48.27
2024-01-25 08:15:00,30.59,61.87
2024-01-25 08:20:00,31.7,44.3
2024-01-25 08:25:00,30.61,53.27
2024-01-25 08:30:00,19.69,66.81
2024-01-25 08:35:00,29.25,40.3
2024-01-25 08:40:00,31.34,54.14
2024-01-25 08:45:00,26.04,43.11
2024-01-25 08:50:00,27.82,56.63
2024-01-25 08:55:00,19.64,60.01
2024-01-25 09:00:00,21.94,62.84
2024-01-25 09:05:00,30.09,69.08
2024-01-25 09:10:00,29.97,36.03
2024-01-25 09:15:00,28.58,45.48
2024-01-25 09:20:00,21.11,62.84
2024-01-25 09:25:00,24.09,42.75
2024-01-25 09:30:00,21.13,41.11
2024-01-25 09:35:00,29.43,37.73
2024-01-25 09:40:00,28.7,45.36
2024-01-25 09:45:00,18.71,48.71
2024-01-25 09:50:00,21.97,69.46
2024-01-25 09:55:00,23.9,53.42
2024-01-25 10:00:00,25.15,43.15
2024-01-25 10:05:00,21.56,45.29
2024-01-25 10:10:00,25.19,55.56
2024-01-25 10:15:00,18.22,61.65
2024-01-25 10:20:00,30.6,36.76
2024-01-25 10:25:00,26.77,63.63
2024-01-25 10:30:00,28.44,40.26
2024-01-25 10:35:00,23.89,65.05
2024-01-25 10:40:00,29.88,52.36
2024-01-25 10:45:00,22.1,48.58
2024-01-25 10:50:00,23.55,35.66
2024-01-25 10:55:00,24.08,58.76
2024-01-25 11:00:00,24.91,51.05
2024-01-25 11:05:00,28.86,64.89
2024-01-25 11:10:00,25.78,37.05
2024-01-25 11:15:00,24.8,42.63
2024-01-25 11:20:00,27.32,60.63
2024-01-25 11:25:00,22.07,45.52
2024-01-25 11:30:00,30.5,56.27
2024-01-25 11:35:00,26.59,41.78
2024-01-25 11:40:00,28.08,56.31
2024-01-25 11:45:00,29.86,69.72
2024-01-25 11:50:00,25.86,50.55
2024-01-25 11:55:00,19.5,55.42
2024-01-25 12:00:00,19.64,67.31
2024-01-25 12:05:00,23.29,57.82
2024-01-25 12:10:00,30.33,38.9
2024-01-25 12:15:00,24.0,54.48
2024-01-25 12:20:00,27.13,57.46
2024-01-25 12:25:00,27.01,63.21
2024-01-25 12:30:00,21.27,46.38
2024-01-25 12:35:00,22.47,62.33
2024-01-25 12:40:00,30.68,52.71
2024-01-25 12:45:00,23.55,38.22
2024-01-25 12:50:00,22.08,37.08
2024-01-25 12:55:00,25.02,45.69
2024-01-25 13:00:00,29.64,65.81
2024-01-25 13:05:00,24.65,66.97
2024-01-25 13:10:00,22.76,49.55
2024-01-25 13:15:00,19.74,51.92
2024-01-25 13:20:00,27.83,51.78
2024-01-25 13:25:00,20.11,51.22
2024-01-25 13:30:00,21.98,69.45
2024-01-25 13:35:00,28.35,37.07
2024-01-25 13:40:00,18.88,36.74
2024-01-25 13:45:00,27.07,41.74
2024-01-25 13:50:00,24.88,65.81
2024-01-25 13:55:00,19.79,55.93
2024-01-25 14:00:00,28.16,49.7
2024-01-25 14:05:00,19.47,66.28
2024-01-25 14:10:00,19.04,52.79
2024-01-25 14:15:00,31.62,59.78
2024-01-25 14:20:00,20.35,41.45
2024-01-25 14:25:00,20.07,47.32
2024-01-25 14:30:00,26.94,49.81
2024-01-25 14:35:00,29.21,39.38
2024-01-25 14:40:00,22.74,36.23
2024-01-25 14:45:00,24.12,45.76
2024-01-25 14:50:00,27.08,49.17
2024-01-25 14:55:00,18.04,59.83
2024-01-25 15:00:00,20.75,53.62
2024-01-25 15:05:00,31.96,46.79
2024-01-25 15:10:00,29.86,45.88
2024-01-25 15:15:00,30.43,55.85
2024-01-25 15:20:00,21.19,61.5
2024-01-25 15:25:00,22.05,49.61
2024-01-25 15:30:00,22.17,48.48
2024-01-25 15:35:00,27.85,53.47
2024-01-25 15:40:00,23.79,37.64
2024-01-25 15:45:00,19.7,56.41
2024-01-25 15:50:00,23.81,50.61
2024-01-25 15:55:00,21.63,48.81
2024-01-25 16:00:00,23.66,36.27
2024-01-25 16:05:00,19.26,55.3
2024-01-25 16:10:00,19.62,35.17
2024-01-25 16:15:00,20.03,57.78
2024-01-25 16:20:00,28.03,35.98
2024-01-25 16:25:00,20.89,64.91
2024-01-25 16:30:00,22.81,49.53
2024-01-25 16:35:00,30.73,39.27
2024-01-25 16:40:00,29.91,53.77
2024-01-25 16:45:00,24.91,61.27
2024-01-25 16:50:00,18.21,47.48
2024-01-25 16:55:00,24.82,58.27
2024-01-25 17:00:00,29.0,35.06
2024-01-25 17:05:00,28.43,49.06
2024-01-25 17:10:00,20.18,69.58
2024-01-25 17:15:00,23.71,56.93
2024-01-25 17:20:00,31.28,61.99
2024-01-25 17:25:00,25.8,41.26
2024-01-25 17:30:00,27.94,55.17
2024-01-25 17:35:00,19.22,38.5
2024-01-25 17:40:00,27.13,59.74
2024-01-25 17:45:00,24.91,47.27
2024-01-25 17:50:00,29.47,55.07
2024-01-25 17:55:00,28.71,39.86
2024-01-25 18:00:00,24.8,67.43
2024-01-25 18:05:00,22.2,59.08
2024-01-25 18:10:00,27.76,37.44
2024-01-25 18:15:00,26.58,50.21
2024-01-25 18:20:00,26.41,58.71
2024-01-25 18:25:00,19.93,42.96
2024-01-25 18:30:00,26.57,65.97
2024-01-25 18:35:00,27.64,56.11
2024-01-25 18:40:00,19.35,47.62
2024-01-25 18:45:00,18.1,61.65
2024-01-25 18:50:00,30.75,42.33
2024-01-25 18:55:00,23.77,63.94
2024-01-25 19:00:00,31.58,68.7
2024-01-25 19:05:00,25.26,63.51
2024-01-25 19:10:00,25.5,59.16
2024-01-25 19:15:00,27.05,36.01
2024-01-25 19:20:00,26.27,49.64
2024-01-25 19:25:00,23.69,56.2
2024-01-25 19:30:00,21.79,68.29
2024-01-25 19:35:00,26.99,37.79
2024-01-25 19:40:00,30.43,49.94
2024-01-25 19:45:00,26.57,38.83
2024-01-25 19:50:00,20.62,67.09
2024-01-25 19:55:00,29.5,54.33
2024-01-25 20:00:00,18.07,53.69
2024-01-25 20:05:00,27.18,48.79
2024-01-25 20:10:00,26.1,46.51
2024-01-25 20:15:00,21.74,50.9
2024-01-25 20:20:00,27.38,67.15
2024-01-25 20:25:00,30.27,62.7
2024-01-25 20:30:00,20.82,42.1
2024-01-25 20:35:00,28.81,39.62
2024-01-25 20:40:00,24.61,52.94
2024-01-25 20:45:00,24.42,54.95
2024-01-25 20:50:00,27.81,58.69
2024-01-25 20:55:00,18.52,57.62
2024-01-25 21:00:00,18.69,67.82
2024-01-25 21:05:00,27.17,46.71
2024-01-25 21:10:00,24.67,61.32
2024-01-25 21:15:00,29.49,48.42
2024-01-25 21:20:00,24.92,35.69
2024-01-25 21:25:00,22.07,42.7
2024-01-25 21:30:00,28.41,59.67
2024-01-25 21:35:00,31.58,40.08
2024-01-25 21:40:00,18.03,46.49
2024-01-25 21:45:00,31.7,45.1
2024-01-25 21:50:00,23.63,66.11
2024-01-25 21:55:00,31.64,45.63
2024-01-25 22:00:00,29.16,61.9
2024-01-25 22:05:00,30.66,39.91
2024-01-25 22:10:00,28.4,42.71
2024-01-25 22:15:00,19.79,52.66
2024-01-25 22:20:00,31.45,43.27
2024-01-25 22:25:00,20.1,48.58
2024-01-25 22:30:00,31.04,62.09
2024-01-25 22:35:00,27.76,46.57
2024-01-25 22:40:00,18.4,52.93
2024-01-25 22:45:00,31.91,36.59
2024-01-25 22:50:00,24.3,53.95
2024-01-25 22:55:00,18.08,44.1
2024-01-25 23:00:00,28.66,65.76
2024-01-25 23:05:00,19.47,38.04
2024-01-25 23:10:00,30.53,61.25
2024-01-25 23:15:00,31.49,54.51
2024-01-25 23:20:00,31.16,65.68
2024-01-25 23:25:00,19.09,47.13
2024-01-25 23:30:00,28.24,46.41
2024-01-25 23:35:00,22.56,38.1
2024-01-25 23:40:00,23.04,41.54
2024-01-25 23:45:00,22.74,65.28
2024-01-25 23:50:00,30.03,36.34
2024-01-25 23:55:00,26.64,47.39
2024-01-26 00:00:00,25.75,36.19
2024-01-26 00:05:00,20.22,50.14
2024-01-26 00:10:00,23.86,63.44
2024-01-26 00:15:00,21.97,53.29
2024-01-26 00:20:00,19.06,60.09
2024-01-26 00:25:00,19.52,65.31
2024-01-26 00:30:00,28.91,46.6
2024-01-26 00:35:00,21.74,39.64
2024-01-26 00:40:00,27.91,69.83
2024-01-26 00:45:00,30.79,46.45
2024-01-26 00:50:00,24.61,69.41
2024-01-26 00:55:00,18.04,41.98
2024-01-26 01:00:00,21.58,40.64
2024-01-26 01:05:00,31.21,66.25
2024-01-26 01:10:00,21.42,64.75
2024-01-26 01:15:00,18.88,66.11
2024-01-26 01:20:00,20.25,56.11
2024-01-26 01:25:00,24.05,36.53
2024-01-26 01:30:00,22.09,67.06
2024-01-26 01:35:00,20.35,67.79
2024-01-26 01:40:00,30.58,69.33
2024-01-26 01:45:00,22.37,58.27
2024-01-26 01:50:00,20.69,57.1
2024-01-26 01:55:00,20.38,52.17
2024-01-26 02:00:00,20.51,61.21
2024-01-26 02:05:00,18.96,54.82
2024-01-26 02:10:00,18.39,60.34
2024-01-26 02:15:00,21.2,57.35
2024-01-26 02:20:00,24.83,45.48
2024-01-26 02:25:00,19.69,47.84
2024-01-26 02:30:00,25.55,56.4
2024-01-26 02:35:00,30.5,42.81
2024-01-26 02:40:00,31.01,45.12
2024-01-26 02:45:00,31.8,65.24
2024-01-26 02:50:00,28.23,42.64
2024-01-26 02:55:00,25.14,36.19
2024-01-26 03:00:00,23.79,59.5
2024-01-26 03:05:00,29.48,40.24
2024-01-26 03:10:00,20.81,65.59
2024-01-26 03:15:00,27.18,53.5
2024-01-26 03:20:00,24.67,36.33
2024-01-26 03:25:00,28.77,59.26
2024-01-26 03:30:00,31.77,64.58
2024-01-26 03:35:00,28.44,61.73
2024-01-26 03:40:00,29.17,39.35
2024-01-26 03:45:00,28.38,43.39
2024-01-26 03:50:00,30.65,40.04
2024-01-26 03:55:00,26.28,62.87
2024-01-26 04:00:00,20.44,57.96
2024-01-26 04:05:00,21.85,54.3
2024-01-26 04:10:00,19.19,41.66
2024-01-26 04:15:00,29.12,40.38
2024-01-26 04:20:00,30.17,51.96
2024-01-26 04:25:00,27.55,63.66
2024-01-26 04:30:00,25.38,45.09
2024-01-26 04:35:00,20.53,40.93
2024-01-26 04:40:00,27.01,35.52
2024-01-26 04:45:00,28.89,50.7
2024-01-26 04:50:00,20.25,68.6
2024-01-26 04:55:00,28.98,67.98
2024-01-26 05:00:00,18.42,62.08
2024-01-26 05:05:00,22.87,64.71
2024-01-26 05:10:00,28.03,35.69
2024-01-26 05:15:00,20.85,62.72
2024-01-26 05:20:00,23.42,67.21
2024-01-26 05:25:00,27.06,35.83
2024-01-26 05:30:00,18.32,66.41
2024-01-26 05:35:00,19.76,59.35
2024-01-26 05:40:00,29.92,40.45
2024-01-26 05:45:00,26.36,45.19
2024-01-26 05:50:00,22.17,44.19
2024-01-26 05:55:00,29.31,60.29
2024-01-26 06:00:00,21.68,63.54
2024-01-26 06:05:00,22.23,63.86
2024-01-26 06:10:00,26.49,68.32
2024-01-26 06:15:00,29.12,44.51
2024-01-26 06:20:00,26.3,37.2
2024-01-26 06:25:00,31.47,52.78
2024-01-26 06:30:00,29.44,59.14
2024-01-26 06:35:00,29.28,47.98
2024-01-26 06:40:00,18.21,43.54
2024-01-26 06:45:00,25.04,45.72
2024-01-26 06:50:00,31.57,49.89
2024-01-26 06:55:00,30.87,61.16
2024-01-26 07:00:00,27.18,47.59
2024-01-26 07:05:00,20.96,41.52
2024-01-26 07:10:00,29.04,42.2
2024-01-26 07:15:00,25.68,36.33
2024-01-26 07:20:00,22.2,35.43
2024-01-26 07:25:00,31.35,44.0
2024-01-26 07:30:00,21.39,68.97
2024-01-26 07:35:00,18.56,46.66
2024-01-26 07:40:00,29.33,53.26
2024-01-26 07:45:00,30.85,46.1
2024-01-26 07:50:00,26.81,37.65
2024-01-26 07:55:00,25.2,61.84
2024-01-26 08:00:00,25.23,37.0
2024-01-26 08:05:00,22.01,56.13
2024-01-26 08:10:00,19.94,59.54
2024-01-26 08:15:00,29.3,42.46
2024-01-26 08:20:00,26.55,61.22
2024-01-26 08:25:00,22.91,48.48
2024-01-26 08:30:00,19.72,43.66
2024-01-26 08:35:00,30.32,41.57
2024-01-26 08:40:00,25.2,47.66
2024-01-26 08:45:00,20.34,41.97
2024-01-26 08:50:00,25.21,58.03
2024-01-26 08:55:00,26.34,49.84
2024-01-26 09:00:00,27.7,63.41
2024-01-26 09:05:00,30.96,44.87
2024-01-26 09:10:00,19.13,60.22
2024-01-26 09:15:00,29.97,63.96
2024-01-26 09:20:00,24.37,54.98
2024-01-26 09:25:00,20.71,58.0
2024-01-26 09:30:00,25.94,59.63
2024-01-26 09:35:00,24.65,37.05
2024-01-26 09:40:00,20.11,66.08
2024-01-26 09:45:00,27.7,53.96
2024-01-26 09:50:00,25.34,66.13
2024-01-26 09:55:00,18.81,62.38
2024-01-26 10:00:00,31.53,63.08
2024-01-26 10:05:00,24.65,63.97
2024-01-26 10:10:00,21.67,56.81
2024-01-26 10:15:00,25.19,55.34
2024-01-26 10:20:00,20.04,47.72
2024-01-26 10:25:00,27.37,43.09
2024-01-26 10:30:00,22.52,60.45
2024-01-26 10:35:00,31.72,42.18
2024-01-26 10:40:00,30.33,41.91
2024-01-26 10:45:00,21.76,61.56
2024-01-26 10:50:00,20.43,46.38
2024-01-26 10:55:00,29.76,47.3
2024-01-26 11:00:00,28.05,53.56
2024-01-26 11:05:00,19.75,57.17
2024-01-26 11:10:00,30.43,45.0
2024-01-26 11:15:00,22.0,61.33
2024-01-26 11:20:00,27.05,56.87
2024-01-26 11:25:00,23.85,35.89
2024-01-26 11:30:00,21.1,61.69
2024-01-26 11:35:00,23.13,65.65
2024-01-26 11:40:00,20.87,62.51
2024-01-26 11:45:00,27.09,38.06
2024-01-26 11:50:00,22.57,50.24
2024-01-26 11:55:00,31.53,37.77
2024-01-26 12:00:00,21.57,56.12
2024-01-26 12:05:00,22.72,64.0
2024-01-26 12:10:00,20.79,59.13
2024-01-26 12:15:00,29.13,67.77
2024-01-26 12:20:00,28.49,61.41
2024-01-26 12:25:00,18.1,46.0
2024-01-26 12:30:00,24.82,49.51
2024-01-26 12:35:00,28.98,47.06
2024-01-26 12:40:00,24.91,66.21
2024-01-26 12:45:00,27.45,41.26
2024-01-26 12:50:00,27.79,62.49
2024-01-26 12:55:00,20.44,57.88
2024-01-26 13:00:00,28.34,41.42
2024-01-26 13:05:00,20.8,58.15
2024-01-26 13:10:00,27.74,35.2
2024-01-26 13:15:00,18.52,47.52
2024-01-26 13:20:00,20.47,51.47
2024-01-26 13:25:00,31.12,49.09
2024-01-26 13:30:00,30.41,64.79
2024-01-26 13:35:00,19.17,65.35
2024-01-26 13:40:00,25.8,63.84
2024-01-26 13:45:00,30.25,37.08
2024-01-26 13:50:00,30.52,59.95
2024-01-26 13:55:00,23.21,51.18
2024-01-26 14:00:00,30.17,50.8
2024-01-26 14:05:00,21.09,39.23
2024-01-26 14:10:00,26.61,47.77
2024-01-26 14:15:00,22.61,40.31
2024-01-26 14:20:00,24.39,63.27
2024-01-26 14:25:00,21.78,56.36
2024-01-26 14:30:00,20.64,37.36
2024-01-26 14:35:00,20.56,67.3
2024-01-26 14:40:00,31.9,56.09
2024-01-26 14:45:00,27.79,66.84
2024-01-26 14:50:00,19.27,69.62
2024-01-26 14:55:00,23.09,56.91
2024-01-26 15:00:00,27.84,45.7
2024-01-26 15:05:00,22.36,40.12
2024-01-26 15:10:00,28.68,51.21
2024-01-26 15:15:00,31.54,57.44
2024-01-26 15:20:00,18.2,45.37
2024-01-26 15:25:00,24.32,49.66
2024-01-26 15:30:00,22.3,42.91
2024-01-26 15:35:00,31.65,45.49
2024-01-26 15:40:00,29.39,48.22
2024-01-26 15:45:00,29.86,57.34
2024-01-26 15:50:00,23.57,36.76
2024-01-26 15:55:00,23.61,68.29
2024-01-26 16:00:00,30.86,57.04
2024-01-26 16:05:00,31.98,50.23
2024-01-26 16:10:00,24.84,43.18
2024-01-26 16:15:00,19.73,66.76
2024-01-26 16:20:00,21.04,36.63
2024-01-26 16:25:00,27.4,50.89
2024-01-26 16:30:00,29.96,43.33
2024-01-26 16:35:00,26.12,39.07
2024-01-26 16:40:00,24.92,48.68
2024-01-26 16:45:00,22.53,50.89
2024-01-26 16:50:00,24.97,43.19
2024-01-26 16:55:00,25.61,69.73
2024-01-26 17:00:00,18.15,55.95
2024-01-26 17:05:00,28.3,49.83
2024-01-26 17:10:00,24.69,56.58
2024-01-26 17:15:00,30.21,36.86
2024-01-26 17:20:00,21.42,55.24
2024-01-26 17:25:00,27.91,65.15
2024-01-26 17:30:00,27.24,63.2
2024-01-26 17:35:00,21.98,61.21
2024-01-26 17:40:00,18.2,49.92
2024-01-26 17:45:00,18.86,54.27
2024-01-26 17:50:00,21.1,66.41
2024-01-26 17:55:00,24.94,61.88
2024-01-26 18:00:00,23.21,62.98
2024-01-26 18:05:00,22.15,66.45
2024-01-26 18:10:00,31.75,49.87
2024-01-26 18:15:00,31.46,62.93
2024-01-26 18:20:00,21.54,64.93
2024-01-26 18:25:00,28.98,54.01
2024-01-26 18:30:00,30.09,64.9
2024-01-26 18:35:00,20.5,68.79
2024-01-26 18:40:00,21.55,41.55
2024-01-26 18:45:00,26.59,42.99
2024-01-26 18:50:00,24.34,66.75
2024-01-26 18:55:00,31.91,43.86
2024-01-26 19:00:00,28.57,62.78
2024-01-26 19:05:00,27.35,69.29
2024-01-26 19:10:00,27.22,44.6
2024-01-26 19:15:00,28.42,45.01
2024-01-26 19:20:00,21.1,41.34
2024-01-26 19:25:00,25.83,62.39
2024-01-26 19:30:00,24.17,68.49
2024-01-26 19:35:00,25.03,54.6
2024-01-26 19:40:00,20.98,68.21
2024-01-26 19:45:00,21.31,49.96
2024-01-26 19:50:00,28.99,39.58
2024-01-26 19:55:00,29.36,43.52
2024-01-26 20:00:00,18.9,44.28
2024-01-26 20:05:00,27.23,64.01
2024-01-26 20:10:00,25.78,47.37
2024-01-26 20:15:00,21.19,48.69
2024-01-26 20:20:00,25.61,42.02
2024-01-26 20:25:00,19.88,68.36
2024-01-26 20:30:00,30.39,54.04
2024-01-26 20:35:00,31.8,48.42
2024-01-26 20:40:00,29.11,66.17
2024-01-26 20:45:00,21.92,41.52
2024-01-26 20:50:00,24.69,36.7
2024-01-26 20:55:00,26.35,37.16
2024-01-26 21:00:00,29.04,65.39
